id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,genres,description
322,322,322,322,1,8027715357,0473268264684,Jennifer Davis,1981.0,When the Night Falls,When the Night Falls,eng,4.38,6951,6951,695,139,556,1042,2432,2782,https://example.com/bookcovers/322.jpg,https://example.com/bookcovers/small/322.jpg,"Mystery, Science Fiction",This is a fictional description for the book 'When the Night Falls' by Jennifer Davis.
324,324,324,324,1,5689106361,3612309222816,Robert Taylor,1972.0,We Are Theologians: Strengthening the People of God,We Are Theologians: Strengthening the People of God,eng,3.62,1886,1886,188,94,188,471,754,379,https://example.com/bookcovers/324.jpg,https://example.com/bookcovers/small/324.jpg,"Thriller, Biography",This is a fictional description for the book 'We Are Theologians: Strengthening the People of God' by Robert Taylor.
325,325,325,325,1,0990630071,6277057300973,"Michelle Johnson, David Miller, Michael Miller",1966.0,Girls out late (Girls #3),Girls out late (Girls #3),eng,3.45,6199,6199,619,619,929,2479,1549,623,https://example.com/bookcovers/325.jpg,https://example.com/bookcovers/small/325.jpg,"Mystery, Self-help, Science Fiction","This is a fictional description for the book 'Girls out late (Girls #3)' by Michelle Johnson, David Miller, Michael Miller."
326,326,326,326,1,0249245189,5316521436123,John Brown,2020.0,What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream,What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream,eng,2.33,9273,9273,927,2781,2318,1854,1390,930,https://example.com/bookcovers/326.jpg,https://example.com/bookcovers/small/326.jpg,Non-fiction,This is a fictional description for the book 'What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream' by John Brown.
327,327,327,327,1,6767349511,0789534768148,"James Miller, Emily Thomas, David Moore",1995.0,Economics For Dummies,Economics For Dummies,eng,3.45,2552,2552,255,255,382,1020,638,257,https://example.com/bookcovers/327.jpg,https://example.com/bookcovers/small/327.jpg,"Science Fiction, Fantasy","This is a fictional description for the book 'Economics For Dummies' by James Miller, Emily Thomas, David Moore."
328,328,328,328,1,7707820394,4962072942915,"Emily Brown, Michelle Johnson, Emily Moore",2004.0,Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them,Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them,eng,4.63,364,364,36,3,14,36,91,220,https://example.com/bookcovers/328.jpg,https://example.com/bookcovers/small/328.jpg,"Horror, Biography","This is a fictional description for the book 'Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them' by Emily Brown, Michelle Johnson, Emily Moore."
329,329,329,329,1,5542685644,3670472306750,"James Miller, Michelle Smith, John Taylor",1991.0,Moving Up On Manolos,Moving Up On Manolos,eng,2.84,8322,8322,832,2496,2080,1664,1248,834,https://example.com/bookcovers/329.jpg,https://example.com/bookcovers/small/329.jpg,"Fantasy, Romance, Horror","This is a fictional description for the book 'Moving Up On Manolos' by James Miller, Michelle Smith, John Taylor."
330,330,330,330,1,9260736680,5968157667271,"Emily Smith, John Miller",1959.0,The British Constitution,The British Constitution,eng,1.44,416,416,41,124,104,83,62,43,https://example.com/bookcovers/330.jpg,https://example.com/bookcovers/small/330.jpg,Non-fiction,"This is a fictional description for the book 'The British Constitution' by Emily Smith, John Miller."
331,331,331,331,1,0293961964,5153799513970,"Michael Wilson, Jennifer Anderson",1975.0,The Abode,The Abode,eng,2.31,353,353,35,105,88,70,52,38,https://example.com/bookcovers/331.jpg,https://example.com/bookcovers/small/331.jpg,Horror,"This is a fictional description for the book 'The Abode' by Michael Wilson, Jennifer Anderson."
332,332,332,332,1,5000269742,4613764195265,"Michelle Johnson, Linda Brown",1957.0,"Das einzige Kind, Im Zeichen des Löwen","Das einzige Kind, Im Zeichen des Löwen",eng,3.71,8799,8799,879,439,879,2199,3519,1763,https://example.com/bookcovers/332.jpg,https://example.com/bookcovers/small/332.jpg,Science Fiction,"This is a fictional description for the book 'Das einzige Kind, Im Zeichen des Löwen' by Michelle Johnson, Linda Brown."
333,333,333,333,1,0088488129,0428732718730,Emily Anderson,1936.0,Las estrellas nos atacan,Las estrellas nos atacan,eng,4.49,1345,1345,134,26,107,201,470,541,https://example.com/bookcovers/333.jpg,https://example.com/bookcovers/small/333.jpg,Mystery,This is a fictional description for the book 'Las estrellas nos atacan' by Emily Anderson.
334,334,334,334,1,9560639191,0766501269535,"Emily Moore, David Miller",1993.0,Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie,Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie,eng,1.31,8185,8185,818,2455,2046,1637,1227,820,https://example.com/bookcovers/334.jpg,https://example.com/bookcovers/small/334.jpg,Science Fiction,"This is a fictional description for the book 'Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie' by Emily Moore, David Miller."
335,335,335,335,1,3864182571,5603048343419,Linda Thomas,1900.0,The Discerning Heart: Exploring the Christian Path,The Discerning Heart: Exploring the Christian Path,eng,3.73,2228,2228,222,111,222,557,891,447,https://example.com/bookcovers/335.jpg,https://example.com/bookcovers/small/335.jpg,"Self-help, Young Adult, Non-fiction",This is a fictional description for the book 'The Discerning Heart: Exploring the Christian Path' by Linda Thomas.
336,336,336,336,1,4888746076,6369894224187,Michael Wilson,1949.0,India and Israel against Islamic terror,India and Israel against Islamic terror,eng,4.26,3587,3587,358,71,286,538,1255,1437,https://example.com/bookcovers/336.jpg,https://example.com/bookcovers/small/336.jpg,Science Fiction,This is a fictional description for the book 'India and Israel against Islamic terror' by Michael Wilson.
337,337,337,337,1,7325777014,8088801691570,Linda Johnson,1950.0,Walking and climbing,Walking and climbing,eng,1.79,2514,2514,251,754,628,502,377,253,https://example.com/bookcovers/337.jpg,https://example.com/bookcovers/small/337.jpg,"Mystery, Romance",This is a fictional description for the book 'Walking and climbing' by Linda Johnson.
338,338,338,338,1,5585167015,6747436435682,David Johnson,1925.0,ASURA SOVEREIGN 30,ASURA SOVEREIGN 30,eng,4.87,7836,7836,783,78,313,783,1959,4703,https://example.com/bookcovers/338.jpg,https://example.com/bookcovers/small/338.jpg,"Mystery, Literary Fiction",This is a fictional description for the book 'ASURA SOVEREIGN 30' by David Johnson.
339,339,339,339,1,5523330330,2460455734249,"Emily Taylor, Emily Davis",1912.0,"When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation","When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation",eng,2.67,8700,8700,870,2610,2175,1740,1305,870,https://example.com/bookcovers/339.jpg,https://example.com/bookcovers/small/339.jpg,"Fantasy, Mystery","This is a fictional description for the book 'When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation' by Emily Taylor, Emily Davis."
340,340,340,340,1,1324088086,7870952208794,Michelle Brown,1944.0,Snap,Snap,eng,1.26,6538,6538,653,1961,1634,1307,980,656,https://example.com/bookcovers/340.jpg,https://example.com/bookcovers/small/340.jpg,Literary Fiction,This is a fictional description for the book 'Snap' by Michelle Brown.
341,341,341,341,1,0477647145,1300032262146,"Michael Anderson, James Moore, David Miller",1912.0,The Wandering Inn: Book 2 - Fae and Fare,The Wandering Inn: Book 2 - Fae and Fare,eng,2.81,7942,7942,794,2382,1985,1588,1191,796,https://example.com/bookcovers/341.jpg,https://example.com/bookcovers/small/341.jpg,"Non-fiction, Fantasy","This is a fictional description for the book 'The Wandering Inn: Book 2 - Fae and Fare' by Michael Anderson, James Moore, David Miller."
342,342,342,342,1,6656511688,9292393355649,"David Smith, Michael Thomas",1978.0,Shelter folks,Shelter folks,eng,4.75,4698,4698,469,46,187,469,1174,2822,https://example.com/bookcovers/342.jpg,https://example.com/bookcovers/small/342.jpg,Science Fiction,"This is a fictional description for the book 'Shelter folks' by David Smith, Michael Thomas."
343,343,343,343,1,1631115921,4585708541790,Sarah Anderson,1951.0,"The Enlightened Way to Financial Freedom: From Crypto Trading to Private Label, from Startup to Real Estate Investing. The All-in-One Guide to Be Young and Rich","The Enlightened Way to Financial Freedom: From Crypto Trading to Private Label, from Startup to Real Estate Investing. The All-in-One Guide to Be Young and Rich",eng,3.55,5838,5838,583,291,583,1459,2335,1170,https://example.com/bookcovers/343.jpg,https://example.com/bookcovers/small/343.jpg,"Mystery, Science Fiction","This is a fictional description for the book 'The Enlightened Way to Financial Freedom: From Crypto Trading to Private Label, from Startup to Real Estate Investing. The All-in-One Guide to Be Young and Rich' by Sarah Anderson."
344,344,344,344,1,5380240602,1251921487169,"Jennifer Miller, David Johnson, James Anderson",1988.0,MacLaurin's Lady,MacLaurin's Lady,eng,1.1,3276,3276,327,982,819,655,491,329,https://example.com/bookcovers/344.jpg,https://example.com/bookcovers/small/344.jpg,"Literary Fiction, Science Fiction, Young Adult","This is a fictional description for the book 'MacLaurin's Lady' by Jennifer Miller, David Johnson, James Anderson."
345,345,345,345,1,6041696112,8403940202892,Jennifer Anderson,1988.0,The Bay,The Bay,eng,3.64,7606,7606,760,380,760,1901,3042,1523,https://example.com/bookcovers/345.jpg,https://example.com/bookcovers/small/345.jpg,Horror,This is a fictional description for the book 'The Bay' by Jennifer Anderson.
346,346,346,346,1,1972610985,0754244263713,"John Brown, Robert Smith, Sarah Miller",1946.0,The Boyband Murder Mystery,The Boyband Murder Mystery,eng,3.25,8482,8482,848,848,1272,3392,2120,850,https://example.com/bookcovers/346.jpg,https://example.com/bookcovers/small/346.jpg,Biography,"This is a fictional description for the book 'The Boyband Murder Mystery' by John Brown, Robert Smith, Sarah Miller."
347,347,347,347,1,0974749803,3455072212837,"John Brown, Robert Smith, Michael Anderson",1992.0,Misfortune Cookie,Misfortune Cookie,eng,3.52,6542,6542,654,327,654,1635,2616,1310,https://example.com/bookcovers/347.jpg,https://example.com/bookcovers/small/347.jpg,Literary Fiction,"This is a fictional description for the book 'Misfortune Cookie' by John Brown, Robert Smith, Michael Anderson."
348,348,348,348,1,6307678551,2569181334359,Michelle Johnson,1995.0,"Final supplemental environmental impact statement and proposed land use plan amendments for segments 8 and 9 of the Gateway West 500-kV Transmission Line Project, Idaho","Final supplemental environmental impact statement and proposed land use plan amendments for segments 8 and 9 of the Gateway West 500-kV Transmission Line Project, Idaho",eng,1.42,4627,4627,462,1388,1156,925,694,464,https://example.com/bookcovers/348.jpg,https://example.com/bookcovers/small/348.jpg,Mystery,"This is a fictional description for the book 'Final supplemental environmental impact statement and proposed land use plan amendments for segments 8 and 9 of the Gateway West 500-kV Transmission Line Project, Idaho' by Michelle Johnson."
349,349,349,349,1,6126470566,1686685469118,David Anderson,1909.0,The Liturgy of Life: The Interrelationship of Sunday Eucharist and Everyday Worship Practices,The Liturgy of Life: The Interrelationship of Sunday Eucharist and Everyday Worship Practices,eng,1.33,280,280,28,84,70,56,42,28,https://example.com/bookcovers/349.jpg,https://example.com/bookcovers/small/349.jpg,"Thriller, Mystery",This is a fictional description for the book 'The Liturgy of Life: The Interrelationship of Sunday Eucharist and Everyday Worship Practices' by David Anderson.
350,350,350,350,1,7381416731,8735929576247,David Brown,1947.0,The Height of the Scream,The Height of the Scream,eng,2.51,3488,3488,348,1046,872,697,523,350,https://example.com/bookcovers/350.jpg,https://example.com/bookcovers/small/350.jpg,"Self-help, Historical Fiction, Mystery",This is a fictional description for the book 'The Height of the Scream' by David Brown.
351,351,351,351,1,7293721424,8258826554215,"Emily Moore, John Davis",1927.0,Woodrow Wilson,Woodrow Wilson,eng,2.85,8253,8253,825,2475,2063,1650,1237,828,https://example.com/bookcovers/351.jpg,https://example.com/bookcovers/small/351.jpg,"Thriller, Young Adult, Self-help","This is a fictional description for the book 'Woodrow Wilson' by Emily Moore, John Davis."
352,352,352,352,1,6344125167,6237735274583,"Emily Wilson, John Anderson, James Taylor",2009.0,"Hallo, hier bin ich!","Hallo, hier bin ich!",eng,1.48,9972,9972,997,2991,2493,1994,1495,999,https://example.com/bookcovers/352.jpg,https://example.com/bookcovers/small/352.jpg,"Romance, Science Fiction","This is a fictional description for the book 'Hallo, hier bin ich!' by Emily Wilson, John Anderson, James Taylor."
353,353,353,353,1,8741328401,7459362408346,"Emily Miller, David Smith, James Moore",2001.0,Die Prüfungen der Engel,Die Prüfungen der Engel,eng,1.21,7315,7315,731,2194,1828,1463,1097,733,https://example.com/bookcovers/353.jpg,https://example.com/bookcovers/small/353.jpg,"Historical Fiction, Science Fiction, Non-fiction","This is a fictional description for the book 'Die Prüfungen der Engel' by Emily Miller, David Smith, James Moore."
354,354,354,354,1,5790159654,8558199687833,"Michael Davis, Michael Wilson",1945.0,A Life's Work: Learning to Overrule My Mindless Brain,A Life's Work: Learning to Overrule My Mindless Brain,eng,3.26,6542,6542,654,654,981,2616,1635,656,https://example.com/bookcovers/354.jpg,https://example.com/bookcovers/small/354.jpg,"Biography, Non-fiction, Romance","This is a fictional description for the book 'A Life's Work: Learning to Overrule My Mindless Brain' by Michael Davis, Michael Wilson."
355,355,355,355,1,4507792596,3644687940357,James Thomas,1979.0,A Bag of Bones N' Chocolate Biscuits,A Bag of Bones N' Chocolate Biscuits,eng,1.1,7843,7843,784,2352,1960,1568,1176,787,https://example.com/bookcovers/355.jpg,https://example.com/bookcovers/small/355.jpg,"Thriller, Horror, Literary Fiction",This is a fictional description for the book 'A Bag of Bones N' Chocolate Biscuits' by James Thomas.
356,356,356,356,1,8534133354,3746480167155,"Jennifer Taylor, Sarah Wilson",1942.0,The Gumma wars,The Gumma wars,eng,4.77,4532,4532,453,45,181,453,1133,2720,https://example.com/bookcovers/356.jpg,https://example.com/bookcovers/small/356.jpg,Literary Fiction,"This is a fictional description for the book 'The Gumma wars' by Jennifer Taylor, Sarah Wilson."
